subject,session,date,time,list,phase,serial_position,cue,target,response,rt
9257,1,03/26/24,12:41,4,encoding,10,prey,time,,NA
9257,1,03/26/24,12:41,4,recall,1,soup,dell,dell,2255.5205
9257,1,03/26/24,12:41,4,recall,2,seal,mint,mint,2283.889
9257,1,03/26/24,12:41,4,recall,3,push,fare,fare,2052.2131
9257,1,03/26/24,12:41,4,recall,4,prey,time,time,1666.59
9257,1,03/26/24,12:41,4,recall,5,gain,hive,hive,1714.3844
9257,1,03/26/24,12:41,4,recall,6,care,lynx,lynx,3354.4274
9257,1,03/26/24,12:41,4,recall,7,disc,past,past,2432.6534
9257,1,03/26/24,12:41,4,recall,8,desk,body,body,1745.8027
9257,1,03/26/24,12:41,4,recall,9,milk,tech,tech,3778.5466
9257,1,03/26/24,12:41,4,recall,10,spot,luck,luck,4886.9482
9257,1,03/26/24,12:41,5,encoding,1,bear,loop,,NA
9257,1,03/26/24,12:41,5,encoding,2,knee,golf,,NA
9257,1,03/26/24,12:41,5,encoding,3,tube,fork,,NA
9257,1,03/26/24,12:41,5,encoding,4,text,goal,,NA
9257,1,03/26/24,12:41,5,encoding,5,vote,pain,,NA
9257,1,03/26/24,12:41,5,encoding,6,lamb,club,,NA
9257,1,03/26/24,12:41,5,encoding,7,stat,bait,,NA
9257,1,03/26/24,12:41,5,encoding,8,pole,drug,,NA
9257,1,03/26/24,12:41,5,encoding,9,urge,gulf,,NA
9257,1,03/26/24,12:41,5,encoding,10,cave,lust,,NA
9257,1,03/26/24,12:41,5,recall,1,pole,drug,drug,3515.6482
9257,1,03/26/24,12:41,5,recall,2,stat,bait,bait,2372.9413
9257,1,03/26/24,12:41,5,recall,3,vote,pain,pain,1746.3445
9257,1,03/26/24,12:41,5,recall,4,bear,loop,loop,9848.5306
9257,1,03/26/24,12:41,5,recall,5,lamb,club,club,1842.5827
9257,1,03/26/24,12:41,5,recall,6,cave,lust,lust,1985.9236
9257,1,03/26/24,12:41,5,recall,7,text,goal,goal,2692.9117
9257,1,03/26/24,12:41,5,recall,8,urge,gulf,gulf,1943.6674
9257,1,03/26/24,12:41,5,recall,9,knee,golf,gulf,2170.7084
9257,1,03/26/24,12:41,5,recall,10,tube,fork,fork,4967.2136
9257,1,03/26/24,12:41,6,encoding,1,void,bean,,NA
9257,1,03/26/24,12:41,6,encoding,2,term,ride,,NA
9257,1,03/26/24,12:41,6,encoding,3,coal,junk,,NA
9257,1,03/26/24,12:41,6,encoding,4,talk,dale,,NA
9257,1,03/26/24,12:41,6,encoding,5,base,lisp,,NA
9257,1,03/26/24,12:41,6,encoding,6,boat,axis,,NA
9257,1,03/26/24,12:41,6,encoding,7,spin,nail,,NA
9257,1,03/26/24,12:41,6,encoding,8,bend,flag,,NA
9257,1,03/26/24,12:41,6,encoding,9,glen,boot,,NA
9257,1,03/26/24,12:41,6,encoding,10,doll,wine,,NA
9257,1,03/26/24,12:41,6,recall,1,base,lisp,blank,9586.5389
9257,1,03/26/24,12:41,6,recall,2,glen,boot,boot,2002.9759
9257,1,03/26/24,12:41,6,recall,3,void,bean,bean,2073.4378
9257,1,03/26/24,12:41,6,recall,4,talk,dale,dale,2916.3425
9257,1,03/26/24,12:41,6,recall,5,bend,flag,blank,4059.1089
9257,1,03/26/24,12:41,6,recall,6,doll,wine,wine,1675.0416
9257,1,03/26/24,12:41,6,recall,7,boat,axis,axiw,2087.9863
9257,1,03/26/24,12:41,6,recall,8,term,ride,blank,5015.0502
9257,1,03/26/24,12:41,6,recall,9,coal,junk,junk,1841.8139
9257,1,03/26/24,12:41,6,recall,10,spin,nail,nail,3191.8379
9257,1,03/26/24,12:41,7,encoding,1,bull,host,,NA
9257,1,03/26/24,12:41,7,encoding,2,skip,gore,,NA
9257,1,03/26/24,12:41,7,encoding,3,dose,fair,,NA
9257,1,03/26/24,12:41,7,encoding,4,coil,farm,,NA
9257,1,03/26/24,12:41,7,encoding,5,yell,post,,NA
9257,1,03/26/24,12:41,7,encoding,6,surf,hill,,NA
9257,1,03/26/24,12:41,7,encoding,7,wage,tape,,NA
9257,1,03/26/24,12:41,7,encoding,8,spit,poll,,NA
9257,1,03/26/24,12:41,7,encoding,9,snow,rear,,NA
9257,1,03/26/24,12:41,7,encoding,10,soda,fort,,NA
9257,1,03/26/24,12:41,7,recall,1,bull,host,host,2040.8232
9257,1,03/26/24,12:41,7,recall,2,yell,post,post,1910.4277
9257,1,03/26/24,12:41,7,recall,3,soda,fort,post,15888.0382
9257,1,03/26/24,12:41,7,recall,4,surf,hill,blank,5328.4882
9257,1,03/26/24,12:41,7,recall,5,spit,poll,poll,2080.2735
9257,1,03/26/24,12:41,7,recall,6,skip,gore,gore,4473.1025
9257,1,03/26/24,12:41,7,recall,7,snow,rear,rear,2025.4926
9257,1,03/26/24,12:41,7,recall,8,wage,tape,blank,4305.4075
9257,1,03/26/24,12:41,7,recall,9,dose,fair,fair,1839.3693
9257,1,03/26/24,12:41,7,recall,10,coil,farm,farm,5811.4221
9257,1,03/26/24,12:41,8,encoding,1,dash,shop,,NA
9257,1,03/26/24,12:41,8,encoding,2,demo,worm,,NA
9257,1,03/26/24,12:41,8,encoding,3,cafe,base,,NA
9257,1,03/26/24,12:41,8,encoding,4,trek,teen,,NA
9257,1,03/26/24,12:41,8,encoding,5,boom,cart,,NA
9257,1,03/26/24,12:41,8,encoding,6,rise,name,,NA
9257,1,03/26/24,12:41,8,encoding,7,load,tire,,NA
9257,1,03/26/24,12:41,8,encoding,8,wand,fact,,NA
9257,1,03/26/24,12:41,8,encoding,9,silk,wall,,NA
9257,1,03/26/24,12:41,8,encoding,10,reef,word,,NA
9257,1,03/26/24,12:41,8,recall,1,boom,cart,cart,5654.2955
9257,1,03/26/24,12:41,8,recall,2,trek,teen,teen,2031.564
9257,1,03/26/24,12:41,8,recall,3,load,tire,tire,1997.9212
9257,1,03/26/24,12:41,8,recall,4,reef,word,blank,4582.7882
9257,1,03/26/24,12:41,8,recall,5,silk,wall,wall,1577.5012
9257,1,03/26/24,12:41,8,recall,6,wand,fact,fact,2217.5113
9257,1,03/26/24,12:41,8,recall,7,rise,name,name,1538.2473
9257,1,03/26/24,12:41,8,recall,8,demo,worm,worm,1713.7432
9257,1,03/26/24,12:41,8,recall,9,dash,shop,shop,3451.6453
9257,1,03/26/24,12:41,8,recall,10,cafe,base,base,1808.207
9257,1,03/26/24,12:41,9,encoding,1,soul,mood,,NA
9257,1,03/26/24,12:41,9,encoding,2,toil,wood,,NA
9257,1,03/26/24,12:41,9,encoding,3,half,pick,,NA
9257,1,03/26/24,12:41,9,encoding,4,brew,gang,,NA
9257,1,03/26/24,12:41,9,encoding,5,army,path,,NA
9257,1,03/26/24,12:41,9,encoding,6,herb,yarn,,NA
9257,1,03/26/24,12:41,9,encoding,7,exam,moss,,NA
9257,1,03/26/24,12:41,9,encoding,8,sake,film,,NA
9257,1,03/26/24,12:41,9,encoding,9,jury,fill,,NA
9257,1,03/26/24,12:41,9,encoding,10,hemp,soap,,NA
9257,1,03/26/24,12:41,9,recall,1,herb,yarn,yarn,2287.2075
9257,1,03/26/24,12:41,9,recall,2,jury,fill,fill,1832.6286
9257,1,03/26/24,12:41,9,recall,3,half,pick,pick,2625.7392
9257,1,03/26/24,12:41,9,recall,4,soul,mood,mood,1839.6074
9257,1,03/26/24,12:41,9,recall,5,hemp,soap,soap,1924.2404
9257,1,03/26/24,12:41,9,recall,6,brew,gang,gang,1742.8057
9257,1,03/26/24,12:41,9,recall,7,army,path,path,1739.3792
9257,1,03/26/24,12:41,9,recall,8,exam,moss,moss,1683.3172
9257,1,03/26/24,12:41,9,recall,9,toil,wood,wood,2698.306
9257,1,03/26/24,12:41,9,recall,10,sake,film,film,1970.1736
9257,1,03/26/24,12:41,10,encoding,1,grin,beam,,NA
9257,1,03/26/24,12:41,10,encoding,2,mute,clip,,NA
9257,1,03/26/24,12:41,10,encoding,3,visa,foot,,NA
9257,1,03/26/24,12:41,10,encoding,4,earl,slam,,NA
9257,1,03/26/24,12:41,10,encoding,5,dive,foil,,NA
9257,1,03/26/24,12:41,10,encoding,6,wrap,show,,NA
9257,1,03/26/24,12:41,10,encoding,7,whip,zone,,NA
9257,1,03/26/24,12:41,10,encoding,8,jail,save,,NA
9257,1,03/26/24,12:41,10,encoding,9,tail,rice,,NA
9257,1,03/26/24,12:41,10,encoding,10,tour,lane,,NA
9257,1,03/26/24,12:41,10,recall,1,tail,rice,rice,1912.993
9257,1,03/26/24,12:41,10,recall,2,tour,lane,lane,2370.0532
9257,1,03/26/24,12:41,10,recall,3,visa,foot,foot,1399.2536
9257,1,03/26/24,12:41,10,recall,4,dive,foil,foil,2881.2355
9257,1,03/26/24,12:41,10,recall,5,wrap,show,show,4425.7918
9257,1,03/26/24,12:41,10,recall,6,whip,zone,zone,2147.6081
9257,1,03/26/24,12:41,10,recall,7,jail,save,save,1738.7252
9257,1,03/26/24,12:41,10,recall,8,earl,slam,slam,1659.746
9257,1,03/26/24,12:41,10,recall,9,grin,beam,beam,3337.3345
9257,1,03/26/24,12:41,10,recall,10,mute,clip,clip,2010.982
9258,1,03/26/24,12:53,0,encoding,1,atom,gift,,NA
9258,1,03/26/24,12:53,0,encoding,2,zone,cage,,NA
9258,1,03/26/24,12:53,0,encoding,3,newt,folk,,NA
9258,1,03/26/24,12:53,0,recall,1,zone,cage,cage,4031.9098
9258,1,03/26/24,12:53,0,recall,2,newt,folk,,4031.9098
9258,1,03/26/24,12:53,0,recall,3,atom,gift,,4031.9098
9258,1,03/26/24,12:53,1,encoding,1,gulf,lion,,NA
9258,1,03/26/24,12:53,1,encoding,2,role,chow,,NA
9258,1,03/26/24,12:53,1,encoding,3,idea,mode,,NA
9258,1,03/26/24,12:53,1,encoding,4,shed,peak,,NA
9258,1,03/26/24,12:53,1,encoding,5,tear,wing,,NA
9258,1,03/26/24,12:53,1,encoding,6,year,walk,,NA
9258,1,03/26/24,12:53,1,encoding,7,neon,node,,NA
9258,1,03/26/24,12:53,1,encoding,8,burn,lift,,NA
9258,1,03/26/24,12:53,1,encoding,9,math,norm,,NA
9258,1,03/26/24,12:53,1,encoding,10,lead,open,,NA
9258,1,03/26/24,12:53,1,recall,1,lead,open,open,2373.1688
9258,1,03/26/24,12:53,1,recall,2,tear,wing,,3074.44
9258,1,03/26/24,12:53,1,recall,3,burn,lift,,NA
9258,1,03/26/24,12:53,1,recall,4,math,norm,,NA
9258,1,03/26/24,12:53,1,recall,5,role,chow,,NA
9258,1,03/26/24,12:53,1,recall,6,year,walk,norm,4971.4133
9258,1,03/26/24,12:53,1,recall,7,gulf,lion,,2995.4435
9258,1,03/26/24,12:53,1,recall,8,idea,mode,mode,2148.0276
9258,1,03/26/24,12:53,1,recall,9,neon,node,node,3899.3016
9258,1,03/26/24,12:53,1,recall,10,shed,peak,tear,5515.1684
9258,1,03/26/24,12:53,2,encoding,1,bulb,calm,,NA
9258,1,03/26/24,12:53,2,encoding,2,pulp,lion,,NA
9258,1,03/26/24,12:53,2,encoding,3,call,coat,,NA
9258,1,03/26/24,12:53,2,encoding,4,fire,race,,NA
9258,1,03/26/24,12:53,2,encoding,5,hail,game,,NA
9258,1,03/26/24,12:53,2,encoding,6,loss,port,,NA
9258,1,03/26/24,12:53,2,encoding,7,hawk,bell,,NA
9258,1,03/26/24,12:53,2,encoding,8,ping,spec,,NA
9258,1,03/26/24,12:53,2,encoding,9,ring,slap,,NA
9258,1,03/26/24,12:53,2,encoding,10,salt,corp,,NA
9258,1,03/26/24,12:53,2,recall,1,call,coat,,NA
9258,1,03/26/24,12:53,2,recall,2,fire,race,,NA
9258,1,03/26/24,12:53,2,recall,3,ping,spec,,NA
9258,1,03/26/24,12:53,2,recall,4,bulb,calm,calm,3805.1822
9258,1,03/26/24,12:53,2,recall,5,loss,port,,2497.1872
9258,1,03/26/24,12:53,2,recall,6,hawk,bell,bell,2523.6434
9258,1,03/26/24,12:53,2,recall,7,salt,corp,corp,2353.9573
9258,1,03/26/24,12:53,2,recall,8,hail,game,,3410.3804
9258,1,03/26/24,12:53,2,recall,9,ring,slap,,2626.093
9258,1,03/26/24,12:53,2,recall,10,pulp,lion,,1673.6766
9258,1,03/26/24,12:53,3,encoding,1,hull,bash,,NA
9258,1,03/26/24,12:53,3,encoding,2,card,swim,,NA
9258,1,03/26/24,12:53,3,encoding,3,city,cube,,NA
9258,1,03/26/24,12:53,3,encoding,4,bird,shot,,NA
9258,1,03/26/24,12:53,3,encoding,5,zoom,flaw,,NA
9258,1,03/26/24,12:53,3,encoding,6,head,unit,,NA
9258,1,03/26/24,12:53,3,encoding,7,rush,test,,NA
9258,1,03/26/24,12:53,3,encoding,8,glue,keep,,NA
9258,1,03/26/24,12:53,3,encoding,9,nose,ammo,,NA
9258,1,03/26/24,12:53,3,encoding,10,monk,jazz,,NA
9258,1,03/26/24,12:53,3,recall,1,monk,jazz,jazz,2831.3444
9258,1,03/26/24,12:53,3,recall,2,zoom,flaw,,NA
9258,1,03/26/24,12:53,3,recall,3,city,cube,,NA
9258,1,03/26/24,12:53,3,recall,4,bird,shot,,NA
9258,1,03/26/24,12:53,3,recall,5,rush,test,,NA
9258,1,03/26/24,12:53,3,recall,6,glue,keep,keep,4808.4429
9258,1,03/26/24,12:53,3,recall,7,card,swim,,3820.0971
9258,1,03/26/24,12:53,3,recall,8,head,unit,unit,2450.9449
9258,1,03/26/24,12:53,3,recall,9,hull,bash,bulk,6892.5004
9258,1,03/26/24,12:53,3,recall,10,nose,ammo,ammo,3027.377
9258,1,03/26/24,12:53,4,encoding,1,desk,body,,NA
9258,1,03/26/24,12:53,4,encoding,2,gain,hive,,NA
9258,1,03/26/24,12:53,4,encoding,3,care,lynx,,NA
9258,1,03/26/24,12:53,4,encoding,4,milk,tech,,NA
9258,1,03/26/24,12:53,4,encoding,5,seal,mint,,NA
9258,1,03/26/24,12:53,4,encoding,6,disc,past,,NA
9258,1,03/26/24,12:53,4,encoding,7,spot,luck,,NA
9258,1,03/26/24,12:53,4,encoding,8,push,fare,,NA
9258,1,03/26/24,12:53,4,encoding,9,soup,dell,,NA
9258,1,03/26/24,12:53,4,encoding,10,prey,time,,NA
9258,1,03/26/24,12:53,4,recall,1,spot,luck,luck,3799.2918
9258,1,03/26/24,12:53,4,recall,2,prey,time,time,1873.9984
9258,1,03/26/24,12:53,4,recall,3,seal,mint,,4778.6244
9258,1,03/26/24,12:53,4,recall,4,desk,body,head,5025.9972
9258,1,03/26/24,12:53,4,recall,5,milk,tech,,3891.4732
9258,1,03/26/24,12:53,4,recall,6,care,lynx,,5241.5196
9258,1,03/26/24,12:53,4,recall,7,gain,hive,,1354.4646
9258,1,03/26/24,12:53,4,recall,8,disc,past,past,2681.2288
9258,1,03/26/24,12:53,4,recall,9,push,fare,,1987.827
9258,1,03/26/24,12:53,4,recall,10,soup,dell,bell,3220.2821
9258,1,03/26/24,12:53,5,encoding,1,bear,loop,,NA
9258,1,03/26/24,12:53,5,encoding,2,knee,golf,,NA
9258,1,03/26/24,12:53,5,encoding,3,tube,fork,,NA
9258,1,03/26/24,12:53,5,encoding,4,text,goal,,NA
9258,1,03/26/24,12:53,5,encoding,5,vote,pain,,NA
9258,1,03/26/24,12:53,5,encoding,6,lamb,club,,NA
9258,1,03/26/24,12:53,5,encoding,7,stat,bait,,NA
9258,1,03/26/24,12:53,5,encoding,8,pole,drug,,NA
9258,1,03/26/24,12:53,5,encoding,9,urge,gulf,,NA
9258,1,03/26/24,12:53,5,encoding,10,cave,lust,,NA
9258,1,03/26/24,12:53,5,recall,1,tube,fork,,1733.9316
9258,1,03/26/24,12:53,5,recall,2,vote,pain,pain,3314.568
9258,1,03/26/24,12:53,5,recall,3,urge,gulf,,NA
9258,1,03/26/24,12:53,5,recall,4,lamb,club,club,3474.0344
9258,1,03/26/24,12:53,5,recall,5,stat,bait,,4060.1704
9258,1,03/26/24,12:53,5,recall,6,knee,golf,,1418.1776
9258,1,03/26/24,12:53,5,recall,7,bear,loop,,1444.2782
9258,1,03/26/24,12:53,5,recall,8,text,goal,,771.4843
9258,1,03/26/24,12:53,5,recall,9,cave,lust,,1882.2328
9258,1,03/26/24,12:53,5,recall,10,pole,drug,,2034.0988
9258,1,03/26/24,12:53,6,encoding,1,void,bean,,NA
9258,1,03/26/24,12:53,6,encoding,2,term,ride,,NA
9258,1,03/26/24,12:53,6,encoding,3,coal,junk,,NA
9258,1,03/26/24,12:53,6,encoding,4,talk,dale,,NA
9258,1,03/26/24,12:53,6,encoding,5,base,lisp,,NA
9258,1,03/26/24,12:53,6,encoding,6,boat,axis,,NA
9258,1,03/26/24,12:53,6,encoding,7,spin,nail,,NA
9258,1,03/26/24,12:53,6,encoding,8,bend,flag,,NA
9258,1,03/26/24,12:53,6,encoding,9,glen,boot,,NA
9258,1,03/26/24,12:53,6,encoding,10,doll,wine,,NA
9258,1,03/26/24,12:53,6,recall,1,base,lisp,,2031.7161
9258,1,03/26/24,12:53,6,recall,2,coal,junk,,1241.6279
9258,1,03/26/24,12:53,6,recall,3,spin,nail,nail,2522.6243
9258,1,03/26/24,12:53,6,recall,4,doll,wine,white,3657.1673
9258,1,03/26/24,12:53,6,recall,5,term,ride,,2274.5464
9258,1,03/26/24,12:53,6,recall,6,boat,axis,,NA
9258,1,03/26/24,12:53,6,recall,7,void,bean,,NA
9258,1,03/26/24,12:53,6,recall,8,talk,dale,,51.066
9258,1,03/26/24,12:53,6,recall,9,glen,boot,,NA
9258,1,03/26/24,12:53,6,recall,10,bend,flag,flag,4846.8218
9258,1,03/26/24,12:53,7,encoding,1,bull,host,,NA
9258,1,03/26/24,12:53,7,encoding,2,skip,gore,,NA
9258,1,03/26/24,12:53,7,encoding,3,dose,fair,,NA
9258,1,03/26/24,12:53,7,encoding,4,coil,farm,,NA
9258,1,03/26/24,12:53,7,encoding,5,yell,post,,NA
9258,1,03/26/24,12:53,7,encoding,6,surf,hill,,NA
9258,1,03/26/24,12:53,7,encoding,7,wage,tape,,NA
9258,1,03/26/24,12:53,7,encoding,8,spit,poll,,NA
9258,1,03/26/24,12:53,7,encoding,9,snow,rear,,NA
9258,1,03/26/24,12:53,7,encoding,10,soda,fort,,NA
9258,1,03/26/24,12:53,7,recall,1,soda,fort,fort,1767.491
9258,1,03/26/24,12:53,7,recall,2,snow,rear,hill,2811.1494
9258,1,03/26/24,12:53,7,recall,3,coil,farm,,NA
9258,1,03/26/24,12:53,7,recall,4,surf,hill,,257.1574
9258,1,03/26/24,12:53,7,recall,5,wage,tape,,2819.1727
9258,1,03/26/24,12:53,7,recall,6,spit,poll,,2154.0089
9258,1,03/26/24,12:53,7,recall,7,bull,host,,2209.6156
9258,1,03/26/24,12:53,7,recall,8,yell,post,,1387.8212
9258,1,03/26/24,12:53,7,recall,9,skip,gore,,803.9463
9258,1,03/26/24,12:53,7,recall,10,dose,fair,,2868.2788
9258,1,03/26/24,12:53,8,encoding,1,dash,shop,,NA
9258,1,03/26/24,12:53,8,encoding,2,demo,worm,,NA
9258,1,03/26/24,12:53,8,encoding,3,cafe,base,,NA
9258,1,03/26/24,12:53,8,encoding,4,trek,teen,,NA
9258,1,03/26/24,12:53,8,encoding,5,boom,cart,,NA
9258,1,03/26/24,12:53,8,encoding,6,rise,name,,NA
9258,1,03/26/24,12:53,8,encoding,7,load,tire,,NA
9258,1,03/26/24,12:53,8,encoding,8,wand,fact,,NA
9258,1,03/26/24,12:53,8,encoding,9,silk,wall,,NA
9258,1,03/26/24,12:53,8,encoding,10,reef,word,,NA
9258,1,03/26/24,12:53,8,recall,1,dash,shop,,3651.8235
9258,1,03/26/24,12:53,8,recall,2,boom,cart,,NA
9258,1,03/26/24,12:53,8,recall,3,silk,wall,wall,2783.9784
9258,1,03/26/24,12:53,8,recall,4,trek,teen,teen,2634.4319
9258,1,03/26/24,12:53,8,recall,5,load,tire,,NA
9258,1,03/26/24,12:53,8,recall,6,wand,fact,word,2901.7952
9258,1,03/26/24,12:53,8,recall,7,rise,name,,NA
9258,1,03/26/24,12:53,8,recall,8,reef,word,world,3293.5888
9258,1,03/26/24,12:53,8,recall,9,demo,worm,land,4051.3356
9258,1,03/26/24,12:53,8,recall,10,cafe,base,base,2412.5673
9258,1,03/26/24,12:53,9,encoding,1,soul,mood,,NA
9258,1,03/26/24,12:53,9,encoding,2,toil,wood,,NA
9258,1,03/26/24,12:53,9,encoding,3,half,pick,,NA
9258,1,03/26/24,12:53,9,encoding,4,brew,gang,,NA
9258,1,03/26/24,12:53,9,encoding,5,army,path,,NA
9258,1,03/26/24,12:53,9,encoding,6,herb,yarn,,NA
9258,1,03/26/24,12:53,9,encoding,7,exam,moss,,NA
9258,1,03/26/24,12:53,9,encoding,8,sake,film,,NA
9258,1,03/26/24,12:53,9,encoding,9,jury,fill,,NA
9258,1,03/26/24,12:53,9,encoding,10,hemp,soap,,NA
9258,1,03/26/24,12:53,9,recall,1,soul,mood,,4184.2069
9258,1,03/26/24,12:53,9,recall,2,sake,film,,NA
9258,1,03/26/24,12:53,9,recall,3,hemp,soap,soap,4858.3566
9258,1,03/26/24,12:53,9,recall,4,half,pick,,NA
9258,1,03/26/24,12:53,9,recall,5,herb,yarn,,NA
9258,1,03/26/24,12:53,9,recall,6,army,path,,3716.4849
9258,1,03/26/24,12:53,9,recall,7,exam,moss,,2883.2215
9258,1,03/26/24,12:53,9,recall,8,brew,gang,,4660.1738
9258,1,03/26/24,12:53,9,recall,9,toil,wood,,2241.8731
9258,1,03/26/24,12:53,9,recall,10,jury,fill,fill,2259.0037
9258,1,03/26/24,12:53,10,encoding,1,grin,beam,,NA
9258,1,03/26/24,12:53,10,encoding,2,mute,clip,,NA
9258,1,03/26/24,12:53,10,encoding,3,visa,foot,,NA
9258,1,03/26/24,12:53,10,encoding,4,earl,slam,,NA
9258,1,03/26/24,12:53,10,encoding,5,dive,foil,,NA
9258,1,03/26/24,12:53,10,encoding,6,wrap,show,,NA
9258,1,03/26/24,12:53,10,encoding,7,whip,zone,,NA
9258,1,03/26/24,12:53,10,encoding,8,jail,save,,NA
9258,1,03/26/24,12:53,10,encoding,9,tail,rice,,NA
9258,1,03/26/24,12:53,10,encoding,10,tour,lane,,NA
9258,1,03/26/24,12:53,10,recall,1,tour,lane,lane,2084.1477
9258,1,03/26/24,12:53,10,recall,2,jail,save,,4826.7461
9258,1,03/26/24,12:53,10,recall,3,dive,foil,,4451.9532
9258,1,03/26/24,12:53,10,recall,4,wrap,show,,3690.7086
9258,1,03/26/24,12:53,10,recall,5,grin,beam,,1931.4209
9258,1,03/26/24,12:53,10,recall,6,visa,foot,,NA
9258,1,03/26/24,12:53,10,recall,7,whip,zone,lane,5695.1114
9258,1,03/26/24,12:53,10,recall,8,earl,slam,,NA
9258,1,03/26/24,12:53,10,recall,9,mute,clip,soul,1224.7622
9258,1,03/26/24,12:53,10,recall,10,tail,rice,,NA
9259,1,03/26/24,15:45,0,encoding,1,atom,gift,,NA
9259,1,03/26/24,15:45,0,encoding,2,zone,cage,,NA
9259,1,03/26/24,15:45,0,encoding,3,newt,folk,,NA
9259,1,03/26/24,15:45,0,recall,1,newt,folk,folk,2128.3067
9259,1,03/26/24,15:45,0,recall,2,atom,gift,gift,2181.4842
9259,1,03/26/24,15:45,0,recall,3,zone,cage,cage,2001.0583
9259,1,03/26/24,15:45,1,encoding,1,gulf,lion,,NA
9259,1,03/26/24,15:45,1,encoding,2,role,chow,,NA
9259,1,03/26/24,15:45,1,encoding,3,idea,mode,,NA
9259,1,03/26/24,15:45,1,encoding,4,shed,peak,,NA
9259,1,03/26/24,15:45,1,encoding,5,tear,wing,,NA
9259,1,03/26/24,15:45,1,encoding,6,year,walk,,NA
9259,1,03/26/24,15:45,1,encoding,7,neon,node,,NA
9259,1,03/26/24,15:45,1,encoding,8,burn,lift,,NA
9259,1,03/26/24,15:45,1,encoding,9,math,norm,,NA
9259,1,03/26/24,15:45,1,encoding,10,lead,open,,NA
9259,1,03/26/24,15:45,1,recall,1,shed,peak,home,4014.6533
9259,1,03/26/24,15:45,1,recall,2,role,chow,chow,2339.6006
9259,1,03/26/24,15:45,1,recall,3,lead,open,play,1975.9881
9259,1,03/26/24,15:45,1,recall,4,gulf,lion,strea,2240.41
9259,1,03/26/24,15:45,1,recall,5,math,norm,cole,6174.9958
9259,1,03/26/24,15:45,1,recall,6,year,walk,,NA
9259,1,03/26/24,15:45,1,recall,7,tear,wing,,NA
9259,1,03/26/24,15:45,1,recall,8,neon,node,stroll,5713.9586
9259,1,03/26/24,15:45,1,recall,9,idea,mode,gift,3463.8119
9259,1,03/26/24,15:45,1,recall,10,burn,lift,,NA
9259,1,03/26/24,15:45,2,encoding,1,bulb,calm,,NA
9259,1,03/26/24,15:45,2,encoding,2,pulp,lion,,NA
9259,1,03/26/24,15:45,2,encoding,3,call,coat,,NA
9259,1,03/26/24,15:45,2,encoding,4,fire,race,,NA
9259,1,03/26/24,15:45,2,encoding,5,hail,game,,NA
9259,1,03/26/24,15:45,2,encoding,6,loss,port,,NA
9259,1,03/26/24,15:45,2,encoding,7,hawk,bell,,NA
9259,1,03/26/24,15:45,2,encoding,8,ping,spec,,NA
9259,1,03/26/24,15:45,2,encoding,9,ring,slap,,NA
9259,1,03/26/24,15:45,2,encoding,10,salt,corp,,NA
9259,1,03/26/24,15:45,2,recall,1,loss,port,port,3358.4702
9259,1,03/26/24,15:45,2,recall,2,ring,slap,slap,1424.9563
9259,1,03/26/24,15:45,2,recall,3,hawk,bell,,NA
9259,1,03/26/24,15:45,2,recall,4,salt,corp,,NA
9259,1,03/26/24,15:45,2,recall,5,fire,race,bulb,15137.4294
9259,1,03/26/24,15:45,2,recall,6,call,coat,coat,3137.4915
9259,1,03/26/24,15:45,2,recall,7,ping,spec,,NA
9259,1,03/26/24,15:45,2,recall,8,hail,game,bulb,5571.5208
9259,1,03/26/24,15:45,2,recall,9,pulp,lion,lion,1550.337
9259,1,03/26/24,15:45,2,recall,10,bulb,calm,salt,4769.7932
9259,1,03/26/24,15:45,3,encoding,1,hull,bash,,NA
9259,1,03/26/24,15:45,3,encoding,2,card,swim,,NA
9259,1,03/26/24,15:45,3,encoding,3,city,cube,,NA
9259,1,03/26/24,15:45,3,encoding,4,bird,shot,,NA
9259,1,03/26/24,15:45,3,encoding,5,zoom,flaw,,NA
9259,1,03/26/24,15:45,3,encoding,6,head,unit,,NA
9259,1,03/26/24,15:45,3,encoding,7,rush,test,,NA
9259,1,03/26/24,15:45,3,encoding,8,glue,keep,,NA
9259,1,03/26/24,15:45,3,encoding,9,nose,ammo,,NA
9259,1,03/26/24,15:45,3,encoding,10,monk,jazz,,NA
9259,1,03/26/24,15:45,3,recall,1,zoom,flaw,flawless,6258.435
9259,1,03/26/24,15:45,3,recall,2,nose,ammo,ammo,2215.7425
9259,1,03/26/24,15:45,3,recall,3,hull,bash,,NA
9259,1,03/26/24,15:45,3,recall,4,glue,keep,keep,7326.0185
9259,1,03/26/24,15:45,3,recall,5,card,swim,swim,2511.7201
9259,1,03/26/24,15:45,3,recall,6,monk,jazz,jazz,2373.7681
9259,1,03/26/24,15:45,3,recall,7,head,unit,unit,2177.5647
9259,1,03/26/24,15:45,3,recall,8,rush,test,test,1572.4919
9259,1,03/26/24,15:45,3,recall,9,bird,shot,shot,1446.6038
9259,1,03/26/24,15:45,3,recall,10,city,cube,cube,1682.1213
9259,1,03/26/24,15:45,4,encoding,1,desk,body,,NA
9259,1,03/26/24,15:45,4,encoding,2,gain,hive,,NA
9259,1,03/26/24,15:45,4,encoding,3,care,lynx,,NA
9259,1,03/26/24,15:45,4,encoding,4,milk,tech,,NA
9259,1,03/26/24,15:45,4,encoding,5,seal,mint,,NA
9259,1,03/26/24,15:45,4,encoding,6,disc,past,,NA
