Subject,TrialProc,Trial,SetSize,Response,Accuracy,CorrectResponse,CorrectRejection,FalseAlarm,Miss,Hit,AdminTime,SessionDate,SessionTime
14325,real,27,7,same,0,different,0,0,1,0,9.011766666666666,03-08-2018,09:32:58
14325,real,28,5,same,1,same,1,0,0,0,9.011766666666666,03-08-2018,09:32:58
14325,real,29,5,different,0,same,0,1,0,0,9.011766666666666,03-08-2018,09:32:58
14325,real,30,7,same,0,different,0,0,1,0,9.011766666666666,03-08-2018,09:32:58
14325,real,31,5,same,0,different,0,0,1,0,9.011766666666666,03-08-2018,09:32:58
14325,real,32,5,different,0,same,0,1,0,0,9.011766666666666,03-08-2018,09:32:58
14325,real,33,5,same,0,different,0,0,1,0,9.011766666666666,03-08-2018,09:32:58
14325,real,34,5,different,0,same,0,1,0,0,9.011766666666666,03-08-2018,09:32:58
14325,real,35,5,same,0,different,0,0,1,0,9.011766666666666,03-08-2018,09:32:58
14325,real,36,5,same,1,same,1,0,0,0,9.011766666666666,03-08-2018,09:32:58
14325,real,37,7,different,0,same,0,1,0,0,9.011766666666666,03-08-2018,09:32:58
14325,real,38,7,different,1,different,0,0,0,1,9.011766666666666,03-08-2018,09:32:58
14325,real,39,7,same,0,different,0,0,1,0,9.011766666666666,03-08-2018,09:32:58
14325,real,40,5,same,0,different,0,0,1,0,9.011766666666666,03-08-2018,09:32:58
14325,real,41,7,different,0,same,0,1,0,0,9.011766666666666,03-08-2018,09:32:58
14325,real,42,7,same,1,same,1,0,0,0,9.011766666666666,03-08-2018,09:32:58
14325,real,43,7,different,0,same,0,1,0,0,9.011766666666666,03-08-2018,09:32:58
14325,real,44,5,same,0,different,0,0,1,0,9.011766666666666,03-08-2018,09:32:58
14325,real,45,7,same,1,same,1,0,0,0,9.011766666666666,03-08-2018,09:32:58
14325,real,46,5,different,1,different,0,0,0,1,9.011766666666666,03-08-2018,09:32:58
14325,real,47,7,same,0,different,0,0,1,0,9.011766666666666,03-08-2018,09:32:58
14325,real,48,5,different,0,same,0,1,0,0,9.011766666666666,03-08-2018,09:32:58
14325,real,49,7,same,0,different,0,0,1,0,9.011766666666666,03-08-2018,09:32:58
14325,real,50,7,different,1,different,0,0,0,1,9.011766666666666,03-08-2018,09:32:58
14325,real,51,5,same,1,same,1,0,0,0,9.011766666666666,03-08-2018,09:32:58
14325,real,52,5,same,0,different,0,0,1,0,9.011766666666666,03-08-2018,09:32:58
14325,real,53,7,same,1,same,1,0,0,0,9.011766666666666,03-08-2018,09:32:58
14325,real,54,7,same,1,same,1,0,0,0,9.011766666666666,03-08-2018,09:32:58
14325,real,55,7,same,1,same,1,0,0,0,9.011766666666666,03-08-2018,09:32:58
14325,real,56,7,same,0,different,0,0,1,0,9.011766666666666,03-08-2018,09:32:58
14325,real,57,7,same,1,same,1,0,0,0,9.011766666666666,03-08-2018,09:32:58
14325,real,58,7,same,1,same,1,0,0,0,9.011766666666666,03-08-2018,09:32:58
14325,real,59,5,different,1,different,0,0,0,1,9.011766666666666,03-08-2018,09:32:58
14325,real,60,5,same,1,same,1,0,0,0,9.011766666666666,03-08-2018,09:32:58
14325,real,61,5,same,1,same,1,0,0,0,9.011766666666666,03-08-2018,09:32:58
14325,real,62,5,same,1,same,1,0,0,0,9.011766666666666,03-08-2018,09:32:58
14325,real,63,7,same,1,same,1,0,0,0,9.011766666666666,03-08-2018,09:32:58
14325,real,64,5,same,0,different,0,0,1,0,9.011766666666666,03-08-2018,09:32:58
14325,real,65,7,same,1,same,1,0,0,0,9.011766666666666,03-08-2018,09:32:58
14325,real,66,7,same,0,different,0,0,1,0,9.011766666666666,03-08-2018,09:32:58
14325,real,67,5,same,1,same,1,0,0,0,9.011766666666666,03-08-2018,09:32:58
14325,real,68,7,different,1,different,0,0,0,1,9.011766666666666,03-08-2018,09:32:58
14325,real,69,5,different,1,different,0,0,0,1,9.011766666666666,03-08-2018,09:32:58
14325,real,70,5,same,0,different,0,0,1,0,9.011766666666666,03-08-2018,09:32:58
14325,real,71,5,same,0,different,0,0,1,0,9.011766666666666,03-08-2018,09:32:58
14325,real,72,5,same,1,same,1,0,0,0,9.011766666666666,03-08-2018,09:32:58
14325,real,73,5,different,0,same,0,1,0,0,9.011766666666666,03-08-2018,09:32:58
14325,real,74,7,same,1,same,1,0,0,0,9.011766666666666,03-08-2018,09:32:58
14325,real,75,5,same,0,different,0,0,1,0,9.011766666666666,03-08-2018,09:32:58
14325,real,76,5,same,1,same,1,0,0,0,9.011766666666666,03-08-2018,09:32:58
14325,real,77,5,same,1,same,1,0,0,0,9.011766666666666,03-08-2018,09:32:58
14325,real,78,5,same,0,different,0,0,1,0,9.011766666666666,03-08-2018,09:32:58
14325,real,79,7,same,0,different,0,0,1,0,9.011766666666666,03-08-2018,09:32:58
14325,real,80,5,same,0,different,0,0,1,0,9.011766666666666,03-08-2018,09:32:58
14326,practice,1,5,same,1,same,1,0,0,0,9.753,03-15-2016,15:25:58
14326,practice,2,7,same,1,same,1,0,0,0,9.753,03-15-2016,15:25:58
14326,practice,3,7,same,0,different,0,0,1,0,9.753,03-15-2016,15:25:58
14326,practice,4,5,same,1,same,1,0,0,0,9.753,03-15-2016,15:25:58
14326,practice,5,5,same,0,different,0,0,1,0,9.753,03-15-2016,15:25:58
14326,practice,6,7,different,1,different,0,0,0,1,9.753,03-15-2016,15:25:58
14326,real,1,7,same,0,different,0,0,1,0,9.753,03-15-2016,15:25:58
14326,real,2,7,same,1,same,1,0,0,0,9.753,03-15-2016,15:25:58
14326,real,3,5,same,1,same,1,0,0,0,9.753,03-15-2016,15:25:58
14326,real,4,5,same,1,same,1,0,0,0,9.753,03-15-2016,15:25:58
14326,real,5,5,different,1,different,0,0,0,1,9.753,03-15-2016,15:25:58
14326,real,6,7,different,1,different,0,0,0,1,9.753,03-15-2016,15:25:58
14326,real,7,5,different,1,different,0,0,0,1,9.753,03-15-2016,15:25:58
14326,real,8,5,different,0,same,0,1,0,0,9.753,03-15-2016,15:25:58
14326,real,9,7,same,1,same,1,0,0,0,9.753,03-15-2016,15:25:58
14326,real,10,7,same,0,different,0,0,1,0,9.753,03-15-2016,15:25:58
14326,real,11,7,same,1,same,1,0,0,0,9.753,03-15-2016,15:25:58
14326,real,12,5,same,0,different,0,0,1,0,9.753,03-15-2016,15:25:58
14326,real,13,7,different,0,same,0,1,0,0,9.753,03-15-2016,15:25:58
14326,real,14,5,same,0,different,0,0,1,0,9.753,03-15-2016,15:25:58
14326,real,15,7,same,0,different,0,0,1,0,9.753,03-15-2016,15:25:58
14326,real,16,5,same,1,same,1,0,0,0,9.753,03-15-2016,15:25:58
14326,real,17,7,different,1,different,0,0,0,1,9.753,03-15-2016,15:25:58
14326,real,18,5,different,1,different,0,0,0,1,9.753,03-15-2016,15:25:58
14326,real,19,7,same,1,same,1,0,0,0,9.753,03-15-2016,15:25:58
14326,real,20,7,different,1,different,0,0,0,1,9.753,03-15-2016,15:25:58
14326,real,21,7,same,0,different,0,0,1,0,9.753,03-15-2016,15:25:58
14326,real,22,5,different,1,different,0,0,0,1,9.753,03-15-2016,15:25:58
14326,real,23,5,different,1,different,0,0,0,1,9.753,03-15-2016,15:25:58
14326,real,24,5,same,1,same,1,0,0,0,9.753,03-15-2016,15:25:58
14326,real,25,5,same,0,different,0,0,1,0,9.753,03-15-2016,15:25:58
14326,real,26,5,different,1,different,0,0,0,1,9.753,03-15-2016,15:25:58
14326,real,27,7,same,1,same,1,0,0,0,9.753,03-15-2016,15:25:58
14326,real,28,7,same,0,different,0,0,1,0,9.753,03-15-2016,15:25:58
14326,real,29,5,different,1,different,0,0,0,1,9.753,03-15-2016,15:25:58
14326,real,30,5,different,0,same,0,1,0,0,9.753,03-15-2016,15:25:58
14326,real,31,7,same,1,same,1,0,0,0,9.753,03-15-2016,15:25:58
14326,real,32,5,same,1,same,1,0,0,0,9.753,03-15-2016,15:25:58
14326,real,33,7,different,0,same,0,1,0,0,9.753,03-15-2016,15:25:58
14326,real,34,5,same,1,same,1,0,0,0,9.753,03-15-2016,15:25:58
14326,real,35,7,different,1,different,0,0,0,1,9.753,03-15-2016,15:25:58
14326,real,36,5,same,0,different,0,0,1,0,9.753,03-15-2016,15:25:58
14326,real,37,5,same,1,same,1,0,0,0,9.753,03-15-2016,15:25:58
14326,real,38,7,different,1,different,0,0,0,1,9.753,03-15-2016,15:25:58
14326,real,39,7,same,1,same,1,0,0,0,9.753,03-15-2016,15:25:58
14326,real,40,5,same,1,same,1,0,0,0,9.753,03-15-2016,15:25:58
14326,real,41,5,different,0,same,0,1,0,0,9.753,03-15-2016,15:25:58
14326,real,42,5,different,1,different,0,0,0,1,9.753,03-15-2016,15:25:58
14326,real,43,7,same,1,same,1,0,0,0,9.753,03-15-2016,15:25:58
14326,real,44,7,same,1,same,1,0,0,0,9.753,03-15-2016,15:25:58
14326,real,45,5,different,1,different,0,0,0,1,9.753,03-15-2016,15:25:58
14326,real,46,7,different,0,same,0,1,0,0,9.753,03-15-2016,15:25:58
14326,real,47,5,same,1,same,1,0,0,0,9.753,03-15-2016,15:25:58
14326,real,48,7,different,1,different,0,0,0,1,9.753,03-15-2016,15:25:58
14326,real,49,7,same,0,different,0,0,1,0,9.753,03-15-2016,15:25:58
14326,real,50,5,same,1,same,1,0,0,0,9.753,03-15-2016,15:25:58
14326,real,51,7,same,0,different,0,0,1,0,9.753,03-15-2016,15:25:58
14326,real,52,7,same,0,different,0,0,1,0,9.753,03-15-2016,15:25:58
14326,real,53,7,same,1,same,1,0,0,0,9.753,03-15-2016,15:25:58
14326,real,54,5,different,0,same,0,1,0,0,9.753,03-15-2016,15:25:58
14326,real,55,7,same,0,different,0,0,1,0,9.753,03-15-2016,15:25:58
14326,real,56,5,same,0,different,0,0,1,0,9.753,03-15-2016,15:25:58
14326,real,57,7,different,1,different,0,0,0,1,9.753,03-15-2016,15:25:58
14326,real,58,5,same,1,same,1,0,0,0,9.753,03-15-2016,15:25:58
14326,real,59,5,different,1,different,0,0,0,1,9.753,03-15-2016,15:25:58
14326,real,60,7,different,1,different,0,0,0,1,9.753,03-15-2016,15:25:58
14326,real,61,5,different,1,different,0,0,0,1,9.753,03-15-2016,15:25:58
14326,real,62,5,different,0,same,0,1,0,0,9.753,03-15-2016,15:25:58
14326,real,63,5,different,0,same,0,1,0,0,9.753,03-15-2016,15:25:58
14326,real,64,7,different,0,same,0,1,0,0,9.753,03-15-2016,15:25:58
14326,real,65,5,different,0,same,0,1,0,0,9.753,03-15-2016,15:25:58
14326,real,66,7,different,1,different,0,0,0,1,9.753,03-15-2016,15:25:58
14326,real,67,7,same,1,same,1,0,0,0,9.753,03-15-2016,15:25:58
14326,real,68,7,different,0,same,0,1,0,0,9.753,03-15-2016,15:25:58
14326,real,69,7,different,0,same,0,1,0,0,9.753,03-15-2016,15:25:58
14326,real,70,5,different,1,different,0,0,0,1,9.753,03-15-2016,15:25:58
14326,real,71,7,different,1,different,0,0,0,1,9.753,03-15-2016,15:25:58
14326,real,72,5,same,0,different,0,0,1,0,9.753,03-15-2016,15:25:58
14326,real,73,7,same,0,different,0,0,1,0,9.753,03-15-2016,15:25:58
14326,real,74,7,same,1,same,1,0,0,0,9.753,03-15-2016,15:25:58
14326,real,75,5,same,1,same,1,0,0,0,9.753,03-15-2016,15:25:58
14326,real,76,5,same,0,different,0,0,1,0,9.753,03-15-2016,15:25:58
14326,real,77,7,same,1,same,1,0,0,0,9.753,03-15-2016,15:25:58
14326,real,78,5,same,1,same,1,0,0,0,9.753,03-15-2016,15:25:58
14326,real,79,5,different,1,different,0,0,0,1,9.753,03-15-2016,15:25:58
14326,real,80,7,different,0,same,0,1,0,0,9.753,03-15-2016,15:25:58
14327,practice,1,5,same,1,same,1,0,0,0,12.2417,04-18-2017,08:54:33
14327,practice,2,7,same,1,same,1,0,0,0,12.2417,04-18-2017,08:54:33
14327,practice,3,7,different,1,different,0,0,0,1,12.2417,04-18-2017,08:54:33
14327,practice,4,5,different,0,same,0,1,0,0,12.2417,04-18-2017,08:54:33
14327,practice,5,5,different,1,different,0,0,0,1,12.2417,04-18-2017,08:54:33
14327,practice,6,7,same,0,different,0,0,1,0,12.2417,04-18-2017,08:54:33
14327,real,1,5,different,1,different,0,0,0,1,12.2417,04-18-2017,08:54:33
14327,real,2,7,same,1,same,1,0,0,0,12.2417,04-18-2017,08:54:33
14327,real,3,7,different,0,same,0,1,0,0,12.2417,04-18-2017,08:54:33
14327,real,4,7,different,0,same,0,1,0,0,12.2417,04-18-2017,08:54:33
14327,real,5,5,different,1,different,0,0,0,1,12.2417,04-18-2017,08:54:33
14327,real,6,7,same,0,different,0,0,1,0,12.2417,04-18-2017,08:54:33
14327,real,7,7,different,0,same,0,1,0,0,12.2417,04-18-2017,08:54:33
14327,real,8,5,same,0,different,0,0,1,0,12.2417,04-18-2017,08:54:33
14327,real,9,5,same,0,different,0,0,1,0,12.2417,04-18-2017,08:54:33
14327,real,10,5,same,0,different,0,0,1,0,12.2417,04-18-2017,08:54:33
14327,real,11,5,different,1,different,0,0,0,1,12.2417,04-18-2017,08:54:33
14327,real,12,7,different,1,different,0,0,0,1,12.2417,04-18-2017,08:54:33
14327,real,13,7,same,1,same,1,0,0,0,12.2417,04-18-2017,08:54:33
14327,real,14,5,same,0,different,0,0,1,0,12.2417,04-18-2017,08:54:33
14327,real,15,5,different,1,different,0,0,0,1,12.2417,04-18-2017,08:54:33
14327,real,16,5,different,1,different,0,0,0,1,12.2417,04-18-2017,08:54:33
14327,real,17,5,same,1,same,1,0,0,0,12.2417,04-18-2017,08:54:33
14327,real,18,5,different,1,different,0,0,0,1,12.2417,04-18-2017,08:54:33
14327,real,19,7,same,0,different,0,0,1,0,12.2417,04-18-2017,08:54:33
14327,real,20,7,different,1,different,0,0,0,1,12.2417,04-18-2017,08:54:33
14327,real,21,7,same,0,different,0,0,1,0,12.2417,04-18-2017,08:54:33
14327,real,22,7,same,1,same,1,0,0,0,12.2417,04-18-2017,08:54:33
14327,real,23,7,same,1,same,1,0,0,0,12.2417,04-18-2017,08:54:33
14327,real,24,5,same,1,same,1,0,0,0,12.2417,04-18-2017,08:54:33
14327,real,25,5,different,0,same,0,1,0,0,12.2417,04-18-2017,08:54:33
14327,real,26,7,same,0,different,0,0,1,0,12.2417,04-18-2017,08:54:33
14327,real,27,5,same,1,same,1,0,0,0,12.2417,04-18-2017,08:54:33
14327,real,28,5,same,0,different,0,0,1,0,12.2417,04-18-2017,08:54:33
14327,real,29,7,same,0,different,0,0,1,0,12.2417,04-18-2017,08:54:33
14327,real,30,5,same,1,same,1,0,0,0,12.2417,04-18-2017,08:54:33
14327,real,31,5,same,1,same,1,0,0,0,12.2417,04-18-2017,08:54:33
14327,real,32,7,different,0,same,0,1,0,0,12.2417,04-18-2017,08:54:33
14327,real,33,5,same,1,same,1,0,0,0,12.2417,04-18-2017,08:54:33
14327,real,34,5,different,0,same,0,1,0,0,12.2417,04-18-2017,08:54:33
14327,real,35,5,same,1,same,1,0,0,0,12.2417,04-18-2017,08:54:33
14327,real,36,5,different,1,different,0,0,0,1,12.2417,04-18-2017,08:54:33
14327,real,37,7,different,1,different,0,0,0,1,12.2417,04-18-2017,08:54:33
14327,real,38,7,same,1,same,1,0,0,0,12.2417,04-18-2017,08:54:33
14327,real,39,7,different,0,same,0,1,0,0,12.2417,04-18-2017,08:54:33
14327,real,40,5,same,0,different,0,0,1,0,12.2417,04-18-2017,08:54:33
14327,real,41,5,different,0,same,0,1,0,0,12.2417,04-18-2017,08:54:33
14327,real,42,7,same,1,same,1,0,0,0,12.2417,04-18-2017,08:54:33
14327,real,43,7,different,1,different,0,0,0,1,12.2417,04-18-2017,08:54:33
14327,real,44,5,same,1,same,1,0,0,0,12.2417,04-18-2017,08:54:33
14327,real,45,7,different,0,same,0,1,0,0,12.2417,04-18-2017,08:54:33
14327,real,46,7,different,0,same,0,1,0,0,12.2417,04-18-2017,08:54:33
14327,real,47,7,different,1,different,0,0,0,1,12.2417,04-18-2017,08:54:33
14327,real,48,5,different,0,same,0,1,0,0,12.2417,04-18-2017,08:54:33
14327,real,49,7,different,1,different,0,0,0,1,12.2417,04-18-2017,08:54:33
14327,real,50,5,different,0,same,0,1,0,0,12.2417,04-18-2017,08:54:33
14327,real,51,5,different,1,different,0,0,0,1,12.2417,04-18-2017,08:54:33
14327,real,52,5,different,1,different,0,0,0,1,12.2417,04-18-2017,08:54:33
14327,real,53,7,different,1,different,0,0,0,1,12.2417,04-18-2017,08:54:33
14327,real,54,7,different,0,same,0,1,0,0,12.2417,04-18-2017,08:54:33
14327,real,55,7,different,1,different,0,0,0,1,12.2417,04-18-2017,08:54:33
14327,real,56,5,same,1,same,1,0,0,0,12.2417,04-18-2017,08:54:33
14327,real,57,5,different,1,different,0,0,0,1,12.2417,04-18-2017,08:54:33
14327,real,58,7,same,1,same,1,0,0,0,12.2417,04-18-2017,08:54:33
14327,real,59,5,different,1,different,0,0,0,1,12.2417,04-18-2017,08:54:33
14327,real,60,7,different,1,different,0,0,0,1,12.2417,04-18-2017,08:54:33
14327,real,61,5,different,1,different,0,0,0,1,12.2417,04-18-2017,08:54:33
14327,real,62,7,different,0,same,0,1,0,0,12.2417,04-18-2017,08:54:33
14327,real,63,5,same,1,same,1,0,0,0,12.2417,04-18-2017,08:54:33
14327,real,64,5,same,1,same,1,0,0,0,12.2417,04-18-2017,08:54:33
14327,real,65,7,different,0,same,0,1,0,0,12.2417,04-18-2017,08:54:33
14327,real,66,7,different,1,different,0,0,0,1,12.2417,04-18-2017,08:54:33
14327,real,67,5,different,1,different,0,0,0,1,12.2417,04-18-2017,08:54:33
14327,real,68,5,different,0,same,0,1,0,0,12.2417,04-18-2017,08:54:33
14327,real,69,5,same,1,same,1,0,0,0,12.2417,04-18-2017,08:54:33
14327,real,70,5,same,1,same,1,0,0,0,12.2417,04-18-2017,08:54:33
14327,real,71,7,different,1,different,0,0,0,1,12.2417,04-18-2017,08:54:33
14327,real,72,5,different,1,different,0,0,0,1,12.2417,04-18-2017,08:54:33
14327,real,73,5,different,0,same,0,1,0,0,12.2417,04-18-2017,08:54:33
14327,real,74,7,different,0,same,0,1,0,0,12.2417,04-18-2017,08:54:33
14327,real,75,7,different,1,different,0,0,0,1,12.2417,04-18-2017,08:54:33
14327,real,76,7,same,1,same,1,0,0,0,12.2417,04-18-2017,08:54:33
14327,real,77,7,same,1,same,1,0,0,0,12.2417,04-18-2017,08:54:33
14327,real,78,7,same,0,different,0,0,1,0,12.2417,04-18-2017,08:54:33
14327,real,79,7,different,1,different,0,0,0,1,12.2417,04-18-2017,08:54:33
14327,real,80,7,same,0,different,0,0,1,0,12.2417,04-18-2017,08:54:33
14328,practice,1,5,different,0,same,0,1,0,0,9.58115,03-16-2016,13:20:13
14328,practice,2,7,same,1,same,1,0,0,0,9.58115,03-16-2016,13:20:13
14328,practice,3,7,same,0,different,0,0,1,0,9.58115,03-16-2016,13:20:13
14328,practice,4,5,same,1,same,1,0,0,0,9.58115,03-16-2016,13:20:13
14328,practice,5,5,different,1,different,0,0,0,1,9.58115,03-16-2016,13:20:13
14328,practice,6,7,same,0,different,0,0,1,0,9.58115,03-16-2016,13:20:13
14328,real,1,5,same,1,same,1,0,0,0,9.58115,03-16-2016,13:20:13
14328,real,2,7,same,1,same,1,0,0,0,9.58115,03-16-2016,13:20:13
14328,real,3,5,same,1,same,1,0,0,0,9.58115,03-16-2016,13:20:13
14328,real,4,7,same,0,different,0,0,1,0,9.58115,03-16-2016,13:20:13
14328,real,5,7,same,1,same,1,0,0,0,9.58115,03-16-2016,13:20:13
14328,real,6,7,same,1,same,1,0,0,0,9.58115,03-16-2016,13:20:13
14328,real,7,7,same,0,different,0,0,1,0,9.58115,03-16-2016,13:20:13
14328,real,8,5,different,0,same,0,1,0,0,9.58115,03-16-2016,13:20:13
14328,real,9,7,different,0,same,0,1,0,0,9.58115,03-16-2016,13:20:13
14328,real,10,5,same,0,different,0,0,1,0,9.58115,03-16-2016,13:20:13
14328,real,11,7,different,1,different,0,0,0,1,9.58115,03-16-2016,13:20:13
14328,real,12,7,same,1,same,1,0,0,0,9.58115,03-16-2016,13:20:13
14328,real,13,5,same,1,same,1,0,0,0,9.58115,03-16-2016,13:20:13
14328,real,14,7,different,1,different,0,0,0,1,9.58115,03-16-2016,13:20:13
14328,real,15,7,same,1,same,1,0,0,0,9.58115,03-16-2016,13:20:13
14328,real,16,7,different,0,same,0,1,0,0,9.58115,03-16-2016,13:20:13
14328,real,17,5,same,1,same,1,0,0,0,9.58115,03-16-2016,13:20:13
14328,real,18,5,different,1,different,0,0,0,1,9.58115,03-16-2016,13:20:13
14328,real,19,7,same,1,same,1,0,0,0,9.58115,03-16-2016,13:20:13
14328,real,20,7,same,0,different,0,0,1,0,9.58115,03-16-2016,13:20:13
14328,real,21,5,same,0,different,0,0,1,0,9.58115,03-16-2016,13:20:13
14328,real,22,5,different,1,different,0,0,0,1,9.58115,03-16-2016,13:20:13
14328,real,23,5,same,0,different,0,0,1,0,9.58115,03-16-2016,13:20:13
14328,real,24,5,same,1,same,1,0,0,0,9.58115,03-16-2016,13:20:13
14328,real,25,5,same,0,different,0,0,1,0,9.58115,03-16-2016,13:20:13
14328,real,26,5,different,1,different,0,0,0,1,9.58115,03-16-2016,13:20:13
14328,real,27,5,same,0,different,0,0,1,0,9.58115,03-16-2016,13:20:13
14328,real,28,7,different,0,same,0,1,0,0,9.58115,03-16-2016,13:20:13
14328,real,29,5,different,1,different,0,0,0,1,9.58115,03-16-2016,13:20:13
14328,real,30,7,different,1,different,0,0,0,1,9.58115,03-16-2016,13:20:13
14328,real,31,5,different,1,different,0,0,0,1,9.58115,03-16-2016,13:20:13
14328,real,32,5,same,1,same,1,0,0,0,9.58115,03-16-2016,13:20:13
14328,real,33,5,different,0,same,0,1,0,0,9.58115,03-16-2016,13:20:13
14328,real,34,7,same,0,different,0,0,1,0,9.58115,03-16-2016,13:20:13
14328,real,35,5,different,1,different,0,0,0,1,9.58115,03-16-2016,13:20:13
14328,real,36,5,same,0,different,0,0,1,0,9.58115,03-16-2016,13:20:13
14328,real,37,7,different,1,different,0,0,0,1,9.58115,03-16-2016,13:20:13
14328,real,38,7,same,1,same,1,0,0,0,9.58115,03-16-2016,13:20:13
14328,real,39,5,same,1,same,1,0,0,0,9.58115,03-16-2016,13:20:13
14328,real,40,7,same,0,different,0,0,1,0,9.58115,03-16-2016,13:20:13
14328,real,41,5,different,1,different,0,0,0,1,9.58115,03-16-2016,13:20:13
14328,real,42,7,same,0,different,0,0,1,0,9.58115,03-16-2016,13:20:13
14328,real,43,5,same,1,same,1,0,0,0,9.58115,03-16-2016,13:20:13
14328,real,44,7,same,0,different,0,0,1,0,9.58115,03-16-2016,13:20:13
14328,real,45,5,same,1,same,1,0,0,0,9.58115,03-16-2016,13:20:13
14328,real,46,7,different,1,different,0,0,0,1,9.58115,03-16-2016,13:20:13
14328,real,47,5,different,1,different,0,0,0,1,9.58115,03-16-2016,13:20:13
14328,real,48,7,same,1,same,1,0,0,0,9.58115,03-16-2016,13:20:13
14328,real,49,7,same,0,different,0,0,1,0,9.58115,03-16-2016,13:20:13
14328,real,50,5,same,1,same,1,0,0,0,9.58115,03-16-2016,13:20:13
14328,real,51,7,different,1,different,0,0,0,1,9.58115,03-16-2016,13:20:13
14328,real,52,5,same,1,same,1,0,0,0,9.58115,03-16-2016,13:20:13
14328,real,53,7,different,1,different,0,0,0,1,9.58115,03-16-2016,13:20:13
14328,real,54,5,different,1,different,0,0,0,1,9.58115,03-16-2016,13:20:13
14328,real,55,7,same,1,same,1,0,0,0,9.58115,03-16-2016,13:20:13
14328,real,56,7,same,1,same,1,0,0,0,9.58115,03-16-2016,13:20:13
14328,real,57,7,different,1,different,0,0,0,1,9.58115,03-16-2016,13:20:13
14328,real,58,5,same,1,same,1,0,0,0,9.58115,03-16-2016,13:20:13
14328,real,59,5,same,1,same,1,0,0,0,9.58115,03-16-2016,13:20:13
14328,real,60,7,different,0,same,0,1,0,0,9.58115,03-16-2016,13:20:13
14328,real,61,7,same,1,same,1,0,0,0,9.58115,03-16-2016,13:20:13
14328,real,62,5,different,0,same,0,1,0,0,9.58115,03-16-2016,13:20:13
14328,real,63,7,same,0,different,0,0,1,0,9.58115,03-16-2016,13:20:13
14328,real,64,7,different,0,same,0,1,0,0,9.58115,03-16-2016,13:20:13
14328,real,65,5,same,0,different,0,0,1,0,9.58115,03-16-2016,13:20:13
14328,real,66,7,same,1,same,1,0,0,0,9.58115,03-16-2016,13:20:13
14328,real,67,7,different,1,different,0,0,0,1,9.58115,03-16-2016,13:20:13
14328,real,68,7,different,1,different,0,0,0,1,9.58115,03-16-2016,13:20:13
14328,real,69,5,different,1,different,0,0,0,1,9.58115,03-16-2016,13:20:13
14328,real,70,5,different,0,same,0,1,0,0,9.58115,03-16-2016,13:20:13
14328,real,71,5,different,0,same,0,1,0,0,9.58115,03-16-2016,13:20:13
14328,real,72,5,same,1,same,1,0,0,0,9.58115,03-16-2016,13:20:13
14328,real,73,7,different,1,different,0,0,0,1,9.58115,03-16-2016,13:20:13
14328,real,74,5,same,0,different,0,0,1,0,9.58115,03-16-2016,13:20:13
14328,real,75,5,same,0,different,0,0,1,0,9.58115,03-16-2016,13:20:13
14328,real,76,7,same,1,same,1,0,0,0,9.58115,03-16-2016,13:20:13
14328,real,77,5,same,0,different,0,0,1,0,9.58115,03-16-2016,13:20:13
14328,real,78,5,different,0,same,0,1,0,0,9.58115,03-16-2016,13:20:13
14328,real,79,7,same,1,same,1,0,0,0,9.58115,03-16-2016,13:20:13
14328,real,80,7,same,1,same,1,0,0,0,9.58115,03-16-2016,13:20:13
14329,practice,1,5,same,1,same,1,0,0,0,13.400666666666666,03-16-2017,13:34:06
14329,practice,2,7,same,1,same,1,0,0,0,13.400666666666666,03-16-2017,13:34:06
14329,practice,3,7,different,1,different,0,0,0,1,13.400666666666666,03-16-2017,13:34:06
14329,practice,4,5,different,0,same,0,1,0,0,13.400666666666666,03-16-2017,13:34:06
14329,practice,5,5,same,0,different,0,0,1,0,13.400666666666666,03-16-2017,13:34:06
14329,practice,6,7,same,0,different,0,0,1,0,13.400666666666666,03-16-2017,13:34:06
14329,real,1,5,different,0,same,0,1,0,0,13.400666666666666,03-16-2017,13:34:06
14329,real,2,5,same,0,different,0,0,1,0,13.400666666666666,03-16-2017,13:34:06
14329,real,3,5,same,1,same,1,0,0,0,13.400666666666666,03-16-2017,13:34:06
14329,real,4,5,same,0,different,0,0,1,0,13.400666666666666,03-16-2017,13:34:06
14329,real,5,5,same,0,different,0,0,1,0,13.400666666666666,03-16-2017,13:34:06
14329,real,6,5,different,1,different,0,0,0,1,13.400666666666666,03-16-2017,13:34:06
14329,real,7,5,same,1,same,1,0,0,0,13.400666666666666,03-16-2017,13:34:06
14329,real,8,5,same,1,same,1,0,0,0,13.400666666666666,03-16-2017,13:34:06
14329,real,9,5,same,0,different,0,0,1,0,13.400666666666666,03-16-2017,13:34:06
14329,real,10,5,same,1,same,1,0,0,0,13.400666666666666,03-16-2017,13:34:06
14329,real,11,5,different,0,same,0,1,0,0,13.400666666666666,03-16-2017,13:34:06
14329,real,12,7,different,0,same,0,1,0,0,13.400666666666666,03-16-2017,13:34:06
14329,real,13,5,same,1,same,1,0,0,0,13.400666666666666,03-16-2017,13:34:06
14329,real,14,7,same,1,same,1,0,0,0,13.400666666666666,03-16-2017,13:34:06
14329,real,15,7,different,1,different,0,0,0,1,13.400666666666666,03-16-2017,13:34:06
14329,real,16,7,different,1,different,0,0,0,1,13.400666666666666,03-16-2017,13:34:06
14329,real,17,5,same,0,different,0,0,1,0,13.400666666666666,03-16-2017,13:34:06
